source_file,round,sno,rank,allotted_quota,allotted_institute,course,allotted_category,candidate_category,remarks
019_final_result_round_3_ug_counselling_2024.pdf,3,2148,19399,All India,"Government Medical College Satna ,Near Kendriya Vidyalaya No. 2, Kripalpur Satna, Madhya Pradesh, 485001",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2149,19401,All India,"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,BAD RINATH MARG, SRIKOT, SRINAGAR - PAURI GARHWAL, Uttarakhand, 246178",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2150,19402,All India,"Chhindwara Institute of Medical Sciences,Teac hers Colony, Chhindwara, Madhya Pradesh 480001, Madhya Pradesh, 480001",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2151,19403,All India,"Barasat Government Medical College & Hospital, West Bengal,80 Jessore Road Banamalipur JL NO 80and Uttorhat JL no 78 Barasat North Twenty Four Parganas 700124, West Bengal, 700124",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2152,19404,All India,"Govt. Medical College, Udhampur,Dh ar Road near Sallain Tallab opp Head Post Office Udhampur, Jammu And Kashmir, 182101",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2153,19411,All India,"REGIONAL INST OF MEDICAL SCI, IMPHAL,PO Lamphelpat, Imphal West District, Manipur, 795004",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2154,19420,All India,"Government Medical College, Nagapattinam, NO.1,MANAL MEDU, ORATHUR VILLAGE, NAGAPATTIN AM TK, NAGAPATTIN AM DISTRICT, Tamil Nadu, 611108",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2155,19427,All India,"Diamond Harbour Govt Medical College,New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas, West Bengal, 743331",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2156,19429,All India,"CHIKKABALL APURA INSTITUTE OF MEDICAL SCIENCES, KARNATAKA, AROORU VILLAGE,PER ESANDRA POST, CHIKKABALL APUR KARANATAK A, Karnataka, 562104",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2157,19432,All India,"Autonomous State Medical College, Ghazipur,Princ ipal Prashasnik Bhawan MV Autonomous State Medical College RTI Chauraha Ghazipur, Uttar Pradesh, 233001",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2158,19443,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLA GE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHT RA 442102, Maharashtra, 442102",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2159,19453,All India,"Government Medical College, Rajnandgaon, Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Medical College, Pendri, Rajnandgaon. Chhattisg, Chhattisgarh, 491441",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2160,19456,All India,"Sri Jagannath Medical College & Hospital, Puri,BALIGUA LI SAMANGARA PURI PIN 752004 (ODISHA), Odisha, 752004",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2161,19461,All India,"Government Medical College, Nagapattinam, NO.1,MANAL MEDU, ORATHUR VILLAGE, NAGAPATTIN AM TK, NAGAPATTIN AM DISTRICT, Tamil Nadu, 611108",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2162,19462,All India,"Government Medical College Satna ,Near Kendriya Vidyalaya No. 2, Kripalpur Satna, Madhya Pradesh, 485001",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2163,19466,All India,"VIJAYNAGAR INST OF MED. SC,BELLARY, Cantonment, Ballari, Karnataka, 583104",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2164,19468,All India,"BIDAR INSTITUTE OF MEDICAL SCI., BIDAR,BIDAR INSTITUTE OF MEDICAL SCIENCES BIDAR UDGIR ROAD BIDAR- 585401, Karnataka, 585401",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2165,19474,All India,"GOVERNMEN T MEDICAL COLLEGE, LATUR,Gover nment Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2166,19475,All India,"Government Medical College Satna ,Near Kendriya Vidyalaya No. 2, Kripalpur Satna, Madhya Pradesh, 485001",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2167,19483,All India,"Autonomous State Medical College, Lalitpur, U.P,Amarpur Galla Mandi Jhansi Road Lalitpur, Uttar Pradesh, 284403",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2168,19484,All India,"Goverment Medical College And Hospital Jalgaon,GOV ERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2169,19488,All India,"Autonomous State Medical College, Ghazipur,Princ ipal Prashasnik Bhawan MV Autonomous State Medical College RTI Chauraha Ghazipur, Uttar Pradesh, 233001",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2170,19490,All India,"BANKURA SAMMILANI MED COLL,BANKU RA,Principal, Bankura Sammilani Medical College, Lokepur, PO- Kenduadihi, Bankura, Pin- 722102, West Bengal, 722102",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2171,19508,All India,"Karwar Institute of Medical Sciences, Karwar,DISTR ICT HOSPITAL PREMISES, MG ROAD, KARWAR, Karnataka, 581301",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2172,19509,All India,"Sri Jagannath Medical College & Hospital, Puri,BALIGUA LI SAMANGARA PURI PIN 752004 (ODISHA), Odisha, 752004",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2173,19516,All India,"KURNOOL MEDICAL COLLEGE, KURNOOL,BU DHAWARPET , KURNOOL., Andhra Pradesh, 518002",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2174,19521,All India,"Goverment Medical College And Hospital Jalgaon,GOV ERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2175,19529,All India,"SH VASANT RAO NAIK GOVT.M.C.,Y AVATMAL,CIV IL LINES YAVATMAL, Maharashtra, 445001",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2176,19537,All India,"Goverment Medical College And Hospital Jalgaon,GOV ERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2177,19540,All India,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA KOLKATA 700104, West Bengal, 700104",MBBS,EWS,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2178,19548,All India,"Karwar Institute of Medical Sciences, Karwar,DISTR ICT HOSPITAL PREMISES, MG ROAD, KARWAR, Karnataka, 581301",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2179,19549,All India,"C. Institute of Medical Sciences, Chamarajanag ar,SY NO.124, YEDAPURA VILLAGE , KASABA HOBLI, CHAMARAJA NAGARA TALUK AND DISTRICT, Karnataka, 571313",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2180,19552,All India,"BIDAR INSTITUTE OF MEDICAL SCI., BIDAR,BIDAR INSTITUTE OF MEDICAL SCIENCES BIDAR UDGIR ROAD BIDAR- 585401, Karnataka, 585401",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2181,19553,All India,"ACSR Govt Medical College, Nellore,OPP. TO AC SUBBA REDDY STADIUM DARGAMITTA NELLORE SPSR NELLORE DISTRICT, ANDHRA PRADESH, Andhra Pradesh, 524004",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2182,19555,All India,"ACSR Govt Medical College, Nellore,OPP. TO AC SUBBA REDDY STADIUM DARGAMITTA NELLORE SPSR NELLORE DISTRICT, ANDHRA PRADESH, Andhra Pradesh, 524004",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2183,19557,All India,"Autonomous State Medical College, Lalitpur, U.P,Amarpur Galla Mandi Jhansi Road Lalitpur, Uttar Pradesh, 284403",MBBS,Open,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2184,19569,All India,"Barasat Government Medical College & Hospital, West Bengal,80 Jessore Road Banamalipur JL NO 80and Uttorhat JL no 78 Barasat North Twenty Four Parganas 700124, West Bengal, 700124",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2185,19584,All India,"Autonomous State Medical College, Lalitpur, U.P,Amarpur Galla Mandi Jhansi Road Lalitpur, Uttar Pradesh, 284403",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2186,19587,All India,"UNS AUTONOMOU S STATE MEDICAL COLLEGES, Jaunpur,UNS AUTONOMOU S STATE MEDICAL COLLEGE SIDDIQUEPU R SHAHGANJ ROAD JAUNPUR UP, Uttar Pradesh, 222003",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2187,19588,All India,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2188,19591,All India,"Autonomous State Medical College, Lalitpur, U.P,Amarpur Galla Mandi Jhansi Road Lalitpur, Uttar Pradesh, 284403",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2189,19592,All India,"Goverment Medical College And Hospital Jalgaon,GOV ERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2190,19595,All India,"Government Medical College, Nagapattinam, NO.1,MANAL MEDU, ORATHUR VILLAGE, NAGAPATTIN AM TK, NAGAPATTIN AM DISTRICT, Tamil Nadu, 611108",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2191,19596,All India,"Government Medical College Suryapet,AMA RAVADI NAGAR, TALLAGADDA , SURYAPET- 508213 Suraypet Dist, Telangana, 508213",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2192,19599,All India,"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL, HAZARIBAG ( Formerly called as- Hazaribagh Medical College, Hazaribag),NE AR CENTRAL JAIL, HAZARIBAG, Jharkhand, 825301",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2193,19602,All India,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JA JHAT SABAILA SINGHESHW AR ROAD DISTRICT MADHEPURA , Bihar, 852128",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2194,19607,All India,"Gadag Institute of Medical Sciences,GAD AG INSTITUTE OF MEDICAL SCIENCES GADAG Mallasamudra, Gadag- 582103, Karnataka, 582103",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2195,19610,All India,"Government Medical College, Mahabubanga r,Government Medical College Mahabubnaga r,Thirumala Hills, Edira Village.Mahab ubnagar, Telangana, 509002",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2196,19612,All India,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JA JHAT SABAILA SINGHESHW AR ROAD DISTRICT MADHEPURA , Bihar, 852128",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2197,19616,All India,"Government Medical College, Seoni, Madhya Pradesh,Gove rnment Medical College, Kandipaar Village, Seoni, Madhya Pradesh, 480661",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2198,19617,All India,"UNS AUTONOMOU S STATE MEDICAL COLLEGES, Jaunpur,UNS AUTONOMOU S STATE MEDICAL COLLEGE SIDDIQUEPU R SHAHGANJ ROAD JAUNPUR UP, Uttar Pradesh, 222003",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2199,19621,All India,"SH VASANT RAO NAIK GOVT.M.C.,Y AVATMAL,CIV IL LINES YAVATMAL, Maharashtra, 445001",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2200,19625,All India,"Autonomous State Medical College, Lalitpur, U.P,Amarpur Galla Mandi Jhansi Road Lalitpur, Uttar Pradesh, 284403",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2201,19632,All India,"ASSAM MEDICAL COLLEGE, DIBRUGARH, Borbari, Dibrugarh, Assam, 786002",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2202,19634,All India,"Government Medical College Suryapet,AMA RAVADI NAGAR, TALLAGADDA , SURYAPET- 508213 Suraypet Dist, Telangana, 508213",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2203,19643,All India,"Sarat Chandra Chattopadhya y Govt. Medical College & Hospital, Uluberia,ULU BERIA, DIST- HOWRAH, West Bengal, 711315",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2204,19644,All India,"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE,Shri.B husaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule, Maharashtra, 424002",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2205,19647,All India,"Government Medical College Khaleelwadi,R .P.Road, Near Bustand, Khaleelwadi Nizamabad, Telangana, 503001",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2206,19648,All India,"UNS AUTONOMOU S STATE MEDICAL COLLEGES, Jaunpur,UNS AUTONOMOU S STATE MEDICAL COLLEGE SIDDIQUEPU R SHAHGANJ ROAD JAUNPUR UP, Uttar Pradesh, 222003",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2207,19651,All India,"Government Medical College Satna ,Near Kendriya Vidyalaya No. 2, Kripalpur Satna, Madhya Pradesh, 485001",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2208,19655,All India,"Rajiv Gandhi Institute Medical Sce of Adilabad,MAI N ROAD, OLD NH 07, ADILABAD TOWN ADILABAD DISTRICT, TELANGANA STATE- 504001, Telangana, 504001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2209,19660,All India,"Gmc, Bahraich,K.D. C Road Bahraich- 271801, Uttar Pradesh, 271801",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2210,19663,All India,"RIMS, Ongole,BHAG YANAGAR 5TH LANE, RIMS, ONGOLE, PRAKASAM DISTRICT, ANDHRA PRADESH, Andhra Pradesh, 523001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2211,19666,All India,"Goverment Medical College And Hospital Jalgaon,GOV ERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2212,19671,All India,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JA JHAT SABAILA SINGHESHW AR ROAD DISTRICT MADHEPURA , Bihar, 852128",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2213,19677,All India,"VIJAYNAGAR INST OF MED. SC,BELLARY, Cantonment, Ballari, Karnataka, 583104",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2214,19679,All India,"Siddartha Medical College, Vijayawada,Be side New Government General Hospital Gunadala Vijayawada, Andhra Pradesh, 520008",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2215,19681,All India,"Autonomous State Medical Collage, Kushinagar, Uttar Pradesh,Auton omous State Medical Collage, Kubersthan Road, Harka, Kushinagar, Uttar Pradesh, 274304",MBBS,Open,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2216,19683,All India,"Govt. Medical College and Hospital, Chandrapur,G OVT. MEDICAL COLLEGE CHANDRAPU R, RAM NAGAR, CHANDRAPU R, Maharashtra, 442401",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2217,19684,All India,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5 Vidyasagar Road Midnapore 721101 Paschim Medinipur, West Bengal, 721101",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2218,19685,All India,"Government Medical College, Mahabubanga r,Government Medical College Mahabubnaga r,Thirumala Hills, Edira Village.Mahab ubnagar, Telangana, 509002",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2219,19686,All India,"UNS AUTONOMOU S STATE MEDICAL COLLEGES, Jaunpur,UNS AUTONOMOU S STATE MEDICAL COLLEGE SIDDIQUEPU R SHAHGANJ ROAD JAUNPUR UP, Uttar Pradesh, 222003",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2220,19687,All India,"UNS AUTONOMOU S STATE MEDICAL COLLEGES, Jaunpur,UNS AUTONOMOU S STATE MEDICAL COLLEGE SIDDIQUEPU R SHAHGANJ ROAD JAUNPUR UP, Uttar Pradesh, 222003",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2221,19688,All India,"GOVERNMEN T MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOV ERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2222,19689,All India,"GOVERNMEN T MEDICAL COLLEGE PURNEA,govt. mcpurnea@g mail.com, Bihar, 854301",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2223,19690,All India,"SOBAN SINGH JEENA GOVERNMEN T INSTITUTE OF MEDICAL SCIENCE & RESEARCH, ALMORA,Nea r Vikas Bhawan Pandeykhola Almora, Uttarakhand, 263601",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2224,19692,All India,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARAS TRA,DISTRIC T CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2225,19696,All India,"Government Medical College, Seoni, Madhya Pradesh,Gove rnment Medical College, Kandipaar Village, Seoni, Madhya Pradesh, 480661",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2226,19707,All India,"Mursidabad M C & Hospital, Mursidabad,S TATION ROAD, P.O. AND P.S. BERHAMPOR E, DIST. MURSHIDAB AD, West Bengal, 742101",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2227,19711,All India,"Medinirai Medical College (previously Known as Palamu Medical College), Palamu,Pokhr aha Khurd, P.O- Rajwadih, P.S- Medininagar, Dist. Palamu, Jharkhand, 822118",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2228,19717,All India,"Autonomous state Medical College, Kaushambi,Ka dipur Manjhanpur Kaushambi District, Uttar Pradesh, 212207",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2229,19718,All India,"Indira Gandhi Medical College & RI, Puducherry,Va zhudavour Road, Kadirkamam, Puducherry, 605009",MBBS,EWS,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2230,19721,All India,"Autonomous State Medical college Society Hardoi,Gaura Danda, Sitapur Road, Hardoi, Uttar Pradesh, 241001",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2231,19724,All India,"Govt. Medical College and Hospital, Chandrapur,G OVT. MEDICAL COLLEGE CHANDRAPU R, RAM NAGAR, CHANDRAPU R, Maharashtra, 442401",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,2232,19725,All India,"ACSR Govt Medical College, Nellore,OPP. TO AC SUBBA REDDY STADIUM DARGAMITTA NELLORE SPSR NELLORE DISTRICT, ANDHRA PRADESH, Andhra Pradesh, 524004",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2233,19730,All India,"Government Medical College, Mahabubanga r,Government Medical College Mahabubnaga r,Thirumala Hills, Edira Village.Mahab ubnagar, Telangana, 509002",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2234,19734,All India,"GOVERNMEN T MEDICAL COLLEGE, AKOLA,Collec tor Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2235,19736,Open Seat Quota,"AIIMS, Patna,Phulwar isharif, Patna, Bihar-801507, Bihar, 801507",MBBS,SC,SC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2236,19741,All India,"Autonomous State Medical College, Lakhimpur Kheri, Uttar Pradesh,Near Deokali Temple, Saidapur Bhau, Uttar Pradesh, 262701",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,2237,19743,All India,"Government Medical College, Seoni, Madhya Pradesh,Gove rnment Medical College, Kandipaar Village, Seoni, Madhya Pradesh, 480661",MBBS,OBC,OBC,Upgraded
